ocid,sector_name,classification_method
ocds-f5kvwu-2022_NHM_25023_8,buildings,keyword
ocds-f5kvwu-2022_NHM_25023_80,buildings,keyword
ocds-f5kvwu-2022_NHM_25023_81,buildings,keyword
ocds-f5kvwu-2022_NHM_25023_82,buildings,keyword
ocds-f5kvwu-2022_NHM_25023_83,health,hybrid
ocds-f5kvwu-2022_NHM_25023_84,health,hybrid
ocds-f5kvwu-2022_NHM_25023_85,buildings,keyword
ocds-f5kvwu-2022_NHM_25023_86,buildings,keyword
ocds-f5kvwu-2022_NHM_25023_87,buildings,keyword
ocds-f5kvwu-2022_NHM_25023_88,buildings,keyword
ocds-f5kvwu-2022_NHM_25023_89,buildings,keyword
ocds-f5kvwu-2022_NHM_25023_9,buildings,keyword
ocds-f5kvwu-2022_NHM_25023_90,buildings,keyword
ocds-f5kvwu-2022_NHM_25023_91,buildings,keyword
ocds-f5kvwu-2022_NHM_25023_92,buildings,keyword
ocds-f5kvwu-2022_NHM_25023_93,buildings,keyword
ocds-f5kvwu-2022_NHM_25023_94,buildings,keyword
ocds-f5kvwu-2022_NHM_25023_95,buildings,keyword
ocds-f5kvwu-2022_NHM_25023_96,buildings,keyword
ocds-f5kvwu-2022_NHM_25023_97,buildings,keyword
ocds-f5kvwu-2022_NHM_25023_98,buildings,keyword
ocds-f5kvwu-2022_NHM_25023_99,buildings,keyword
ocds-f5kvwu-2022_NHM_25199_1,health,hybrid
ocds-f5kvwu-2022_PCCF_24456_1,other,default_other
ocds-f5kvwu-2022_PCCF_24463_1,other,default_other
ocds-f5kvwu-2022_PCCF_24464_1,other,default_other
ocds-f5kvwu-2022_PCCF_24472_1,other,default_other
ocds-f5kvwu-2022_PCCF_24476_1,other,default_other
ocds-f5kvwu-2022_PCCF_24477_1,other,default_other
ocds-f5kvwu-2022_PCCF_24480_1,other,default_other
ocds-f5kvwu-2022_PCCF_24483_1,other,default_other
ocds-f5kvwu-2022_PCCF_24484_1,other,default_other
ocds-f5kvwu-2022_PCCF_24727_1,other,default_other
ocds-f5kvwu-2022_PCCF_24728_1,other,default_other
ocds-f5kvwu-2022_PCCF_24814_1,other,default_other
ocds-f5kvwu-2022_PCCF_24910_1,other,default_other
ocds-f5kvwu-2022_PCCF_24916_1,other,default_other
ocds-f5kvwu-2022_PCCF_24937_1,other,default_other
ocds-f5kvwu-2022_PCCF_24938_1,other,default_other
ocds-f5kvwu-2022_PCCF_24978_1,buildings,keyword
ocds-f5kvwu-2022_PCCF_25005_1,buildings,keyword
ocds-f5kvwu-2022_PCCF_25009_2,other,default_other
ocds-f5kvwu-2022_PCCF_25011_1,other,default_other
ocds-f5kvwu-2022_PCCF_25012_1,other,default_other
ocds-f5kvwu-2022_PCCF_25013_1,other,default_other
ocds-f5kvwu-2022_PCCF_25028_1,bridges,keyword
ocds-f5kvwu-2022_PCCF_25142_1,other,default_other
ocds-f5kvwu-2022_PCCF_25147_1,other,default_other
ocds-f5kvwu-2022_PCCF_25183_1,other,default_other
ocds-f5kvwu-2022_PCCF_25183_2,other,default_other
ocds-f5kvwu-2022_PCCF_25183_3,other,default_other
ocds-f5kvwu-2022_PCCF_25212_1,other,default_other
ocds-f5kvwu-2022_PCCF_25253_1,buildings,keyword
ocds-f5kvwu-2022_PCCF_25259_1,other,default_other
ocds-f5kvwu-2022_PCCF_25270_1,other,default_other
ocds-f5kvwu-2022_PCCF_25300_1,other,default_other
ocds-f5kvwu-2022_PCCF_25304_1,other,default_other
ocds-f5kvwu-2022_PCCF_25339_1,other,default_other
ocds-f5kvwu-2022_PHED_24252_1,water_sanitation,buyer
ocds-f5kvwu-2022_PHED_24253_1,water_sanitation,buyer
ocds-f5kvwu-2022_PHED_24262_1,water_sanitation,buyer
ocds-f5kvwu-2022_PHED_24264_1,water_sanitation,buyer
ocds-f5kvwu-2022_PHED_24340_1,water_sanitation,buyer
ocds-f5kvwu-2022_PHED_24342_1,water_sanitation,keyword
ocds-f5kvwu-2022_PHED_24344_1,water_sanitation,keyword
ocds-f5kvwu-2022_PHED_24494_1,water_sanitation,buyer
ocds-f5kvwu-2022_PHED_24494_10,water_sanitation,buyer
ocds-f5kvwu-2022_PHED_24494_11,water_sanitation,buyer
ocds-f5kvwu-2022_PHED_24494_12,water_sanitation,buyer
ocds-f5kvwu-2022_PHED_24494_13,water_sanitation,buyer
ocds-f5kvwu-2022_PHED_24494_2,water_sanitation,buyer
ocds-f5kvwu-2022_PHED_24494_3,water_sanitation,buyer
ocds-f5kvwu-2022_PHED_24494_4,water_sanitation,buyer
ocds-f5kvwu-2022_PHED_24494_5,water_sanitation,buyer
ocds-f5kvwu-2022_PHED_24494_6,water_sanitation,buyer
ocds-f5kvwu-2022_PHED_24494_7,water_sanitation,buyer
ocds-f5kvwu-2022_PHED_24494_8,water_sanitation,buyer
ocds-f5kvwu-2022_PHED_24494_9,water_sanitation,buyer
ocds-f5kvwu-2022_PHED_24856_1,water_sanitation,buyer
ocds-f5kvwu-2022_PHED_24895_1,water_sanitation,buyer
ocds-f5kvwu-2022_PNRD_23971_1,other,default_other
ocds-f5kvwu-2022_PNRD_24155_1,other,default_other
ocds-f5kvwu-2022_PNRD_24156_1,it_computing,keyword
ocds-f5kvwu-2022_PNRD_24185_1,other,default_other
ocds-f5kvwu-2022_PNRD_24186_1,other,default_other
ocds-f5kvwu-2022_PNRD_24187_1,other,default_other
ocds-f5kvwu-2022_PNRD_24189_1,other,default_other
ocds-f5kvwu-2022_PNRD_24192_1,other,default_other
ocds-f5kvwu-2022_PNRD_24195_1,other,default_other
ocds-f5kvwu-2022_PNRD_24196_1,other,default_other
ocds-f5kvwu-2022_PNRD_24197_1,other,default_other
ocds-f5kvwu-2022_PNRD_24198_1,water_sanitation,keyword
ocds-f5kvwu-2022_PNRD_24199_1,other,default_other
ocds-f5kvwu-2022_PNRD_24201_1,water_sanitation,keyword
ocds-f5kvwu-2022_PNRD_24813_1,other,default_other
ocds-f5kvwu-2022_PNRD_24980_1,other,default_other
ocds-f5kvwu-2022_PNRD_24985_1,other,default_other
ocds-f5kvwu-2022_PNRD_24987_1,other,default_other
ocds-f5kvwu-2022_PWBNH_23932_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_23936_1,health,keyword
ocds-f5kvwu-2022_PWBNH_23937_2,health,keyword
ocds-f5kvwu-2022_PWBNH_23938_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_23940_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_23942_1,health,keyword
ocds-f5kvwu-2022_PWBNH_23957_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_23958_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_23959_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_23972_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_23973_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_23974_1,buildings,hybrid
ocds-f5kvwu-2022_PWBNH_23986_1,buildings,hybrid
ocds-f5kvwu-2022_PWBNH_23988_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24001_1,it_computing,keyword
ocds-f5kvwu-2022_PWBNH_24003_1,electricity_power,keyword
ocds-f5kvwu-2022_PWBNH_24007_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24015_1,buildings,hybrid
ocds-f5kvwu-2022_PWBNH_24036_1,buildings,hybrid
ocds-f5kvwu-2022_PWBNH_24042_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24043_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24044_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24045_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24047_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24058_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24072_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24102_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24103_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24109_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_24111_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_24120_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24127_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24128_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24137_1,buildings,hybrid
ocds-f5kvwu-2022_PWBNH_24137_10,electricity_power,keyword
ocds-f5kvwu-2022_PWBNH_24137_11,electricity_power,keyword
ocds-f5kvwu-2022_PWBNH_24137_2,health,keyword
ocds-f5kvwu-2022_PWBNH_24137_3,buildings,hybrid
ocds-f5kvwu-2022_PWBNH_24137_4,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24137_5,health,keyword
ocds-f5kvwu-2022_PWBNH_24137_6,health,keyword
ocds-f5kvwu-2022_PWBNH_24137_7,buildings,hybrid
ocds-f5kvwu-2022_PWBNH_24137_8,health,keyword
ocds-f5kvwu-2022_PWBNH_24137_9,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24140_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24152_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24160_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24176_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24181_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24182_1,buildings,hybrid
ocds-f5kvwu-2022_PWBNH_24208_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_24224_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24234_1,buildings,hybrid
ocds-f5kvwu-2022_PWBNH_24247_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24248_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24259_1,buildings,hybrid
ocds-f5kvwu-2022_PWBNH_24259_2,buildings,hybrid
ocds-f5kvwu-2022_PWBNH_24292_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24294_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24303_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24304_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24315_1,buildings,hybrid
ocds-f5kvwu-2022_PWBNH_24327_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24328_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24336_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24339_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24343_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24349_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24356_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24359_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24366_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24370_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24371_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24388_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24389_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24390_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24391_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24417_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24421_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24423_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24424_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24425_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24426_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24427_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24428_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24430_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24433_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24460_1,roads,keyword
ocds-f5kvwu-2022_PWBNH_24471_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24474_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24474_2,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24474_3,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24474_4,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24474_5,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24474_6,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24481_1,buildings,hybrid
ocds-f5kvwu-2022_PWBNH_24486_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24488_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24488_10,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24488_11,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24488_12,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24488_13,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24488_14,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24488_15,schools,keyword
ocds-f5kvwu-2022_PWBNH_24488_16,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24488_17,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24488_18,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24488_19,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24488_2,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24488_20,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24488_21,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24488_22,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24488_23,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24488_3,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24488_4,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24488_5,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24488_6,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24488_7,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24488_8,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24488_9,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24492_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24501_1,buildings,hybrid
ocds-f5kvwu-2022_PWBNH_24512_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24513_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24566_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24568_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24579_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24621_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24623_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24624_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24625_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24626_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24654_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24655_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24656_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24664_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24717_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24723_1,buildings,hybrid
ocds-f5kvwu-2022_PWBNH_24725_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24726_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24733_1,roads,keyword
ocds-f5kvwu-2022_PWBNH_24741_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24748_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24749_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24750_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24752_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24756_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24757_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24771_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24772_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_24773_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24802_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24827_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24833_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24837_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24839_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24841_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24860_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_24861_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24872_1,vehicles,keyword
ocds-f5kvwu-2022_PWBNH_24891_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24932_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24960_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_24960_2,schools,keyword
ocds-f5kvwu-2022_PWBNH_24961_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24962_1,health,keyword
ocds-f5kvwu-2022_PWBNH_24968_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_24975_1,buildings,hybrid
ocds-f5kvwu-2022_PWBNH_24977_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24981_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_24984_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25121_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25134_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25135_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25136_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25138_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25145_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25169_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25184_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25185_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25187_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25188_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25189_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25190_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25191_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25193_1,health,keyword
ocds-f5kvwu-2022_PWBNH_25204_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25205_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25206_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25216_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25217_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25218_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25219_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25220_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25222_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25222_10,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25222_11,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25222_12,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25222_13,roads,keyword
ocds-f5kvwu-2022_PWBNH_25222_14,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25222_15,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25222_16,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25222_2,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25222_3,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25222_4,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25222_5,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25222_6,schools,keyword
ocds-f5kvwu-2022_PWBNH_25222_7,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25222_8,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25222_9,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25223_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25224_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25225_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25226_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25227_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25228_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25229_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25230_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25232_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25233_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25234_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25235_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25236_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25237_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25238_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25239_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25240_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25242_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25244_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25245_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25246_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25247_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25248_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25249_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25250_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25251_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25254_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25261_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25261_10,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25261_11,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25261_12,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25261_13,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25261_14,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25261_15,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25261_16,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25261_17,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25261_18,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25261_19,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25261_2,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25261_20,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25261_21,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25261_22,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25261_3,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25261_4,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25261_5,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25261_6,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25261_7,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25261_8,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25261_9,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25262_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25268_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25271_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25273_1,roads,keyword
ocds-f5kvwu-2022_PWBNH_25282_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25283_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25284_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25285_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25287_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25289_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25290_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25291_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25292_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25293_1,health,keyword
ocds-f5kvwu-2022_PWBNH_25294_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25296_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25298_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25299_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25301_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25302_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25303_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25312_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25319_1,health,keyword
ocds-f5kvwu-2022_PWBNH_25321_1,health,keyword
ocds-f5kvwu-2022_PWBNH_25322_1,health,keyword
ocds-f5kvwu-2022_PWBNH_25323_1,health,keyword
ocds-f5kvwu-2022_PWBNH_25325_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25326_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25329_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25330_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25331_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25332_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25333_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25334_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25335_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25336_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25337_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25338_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25338_2,schools,keyword
ocds-f5kvwu-2022_PWBNH_25338_3,schools,keyword
ocds-f5kvwu-2022_PWBNH_25338_4,schools,keyword
ocds-f5kvwu-2022_PWBNH_25340_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25343_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25347_1,buildings,buyer
ocds-f5kvwu-2022_PWBNH_25348_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25349_1,health,keyword
ocds-f5kvwu-2022_PWBNH_25350_1,health,keyword
ocds-f5kvwu-2022_PWBNH_25351_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25352_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25353_1,health,keyword
ocds-f5kvwu-2022_PWBNH_25354_1,schools,keyword
ocds-f5kvwu-2022_PWBNH_25355_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25359_1,buildings,keyword
ocds-f5kvwu-2022_PWBNH_25360_1,buildings,buyer
ocds-f5kvwu-2022_PWD_23943_1,buildings,keyword
ocds-f5kvwu-2022_PWD_23946_1,roads,keyword
ocds-f5kvwu-2022_PWD_23946_2,roads,hybrid
ocds-f5kvwu-2022_PWD_23952_1,roads,keyword
ocds-f5kvwu-2022_PWD_23952_2,roads,keyword
ocds-f5kvwu-2022_PWD_23953_1,roads,buyer
ocds-f5kvwu-2022_PWD_23953_10,roads,buyer
ocds-f5kvwu-2022_PWD_23953_11,roads,buyer
ocds-f5kvwu-2022_PWD_23953_12,roads,buyer
ocds-f5kvwu-2022_PWD_23953_13,roads,buyer
ocds-f5kvwu-2022_PWD_23953_14,roads,buyer
ocds-f5kvwu-2022_PWD_23953_15,roads,buyer
ocds-f5kvwu-2022_PWD_23953_2,roads,buyer
ocds-f5kvwu-2022_PWD_23953_3,water_sanitation,keyword
ocds-f5kvwu-2022_PWD_23953_4,roads,buyer
ocds-f5kvwu-2022_PWD_23953_5,roads,buyer
ocds-f5kvwu-2022_PWD_23953_6,roads,buyer
ocds-f5kvwu-2022_PWD_23953_7,roads,buyer
ocds-f5kvwu-2022_PWD_23953_8,roads,buyer
ocds-f5kvwu-2022_PWD_23953_9,roads,buyer
ocds-f5kvwu-2022_PWD_23955_1,roads,buyer
ocds-f5kvwu-2022_PWD_23955_10,roads,buyer
ocds-f5kvwu-2022_PWD_23955_11,roads,buyer
